Datetime,Currency,Event,Previous_Value,Forecast_Value,Actual_Value
2022-10-25 09:00:00,USD,CB Consumer Confidence,107.8000,106.5000,102.5000
2022-10-25 15:30:00,USD,API Crude Oil Stock Change,-1.2700,0.2000,4.5200
2022-10-26 07:30:00,USD,Wholesale Inventories MoM Adv,1.4000,1.0000,0.8000
2022-10-26 07:30:00,USD,Retail Inventories Ex Autos MoM Adv,0.7000,0.0000,-0.1000
2022-10-26 07:30:00,USD,Goods Trade Balance Adv,-87.2800,0.0000,-92.2200
2022-10-26 07:30:00,USD,Building Permits Final,1.5420,0.0000,1.5640
2022-10-26 09:00:00,USD,New Home Sales MoM,24.7000,-13.9000,-10.9000
2022-10-26 09:00:00,USD,New Home Sales,0.6770,0.5850,0.6030
2022-10-26 09:30:00,USD,EIA Crude Oil Stocks Change,-1.7250,1.0290,2.5880
2022-10-26 09:30:00,USD,EIA Gasoline Stocks Change,-0.1140,-0.8050,-1.4780
2022-10-27 07:30:00,USD,GDP Price Index QoQ Adv,9.1000,5.3000,4.1000
2022-10-27 07:30:00,USD,Initial Jobless Claims,214.0000,220.0000,217.0000
2022-10-27 07:30:00,USD,Durable Goods Orders MoM,0.2000,0.6000,0.4000
2022-10-27 07:30:00,USD,GDP Growth Rate QoQ Adv,-0.6000,2.4000,2.6000
2022-10-28 07:30:00,USD,Employment Cost - Wages QoQ,1.4000,0.0000,1.3000
2022-10-28 07:30:00,USD,Personal Spending MoM,0.6000,0.4000,0.6000
2022-10-28 07:30:00,USD,Personal Income MoM,0.4000,0.3000,0.4000
2022-10-28 07:30:00,USD,PCE Price Index YoY,6.2000,0.0000,6.2000
2022-10-28 07:30:00,USD,PCE Price Index MoM,0.3000,0.0000,0.3000
2022-10-28 07:30:00,USD,Employment Cost - Benefits QoQ,1.2000,0.0000,1.0000
2022-10-28 07:30:00,USD,Employment Cost Index QoQ,1.3000,1.2000,1.2000
2022-10-28 09:00:00,USD,Pending Home Sales YoY,-24.1000,0.0000,-31.0000
2022-10-28 09:00:00,USD,Pending Home Sales MoM,-1.9000,-5.0000,-10.2000
2022-10-28 09:00:00,USD,Michigan Consumer Sentiment Final,58.6000,59.8000,59.9000
2022-10-31 09:00:00,USD,Chicago PMI,45.7000,47.0000,45.2000
2022-10-31 09:30:00,USD,Dallas Fed Manufacturing Index,-17.2000,0.0000,-19.4000
2022-11-01 09:00:00,USD,S&P Global Manufacturing PMI Final,52.0000,49.9000,50.4000
2022-11-01 09:00:00,USD,JOLTs Job Openings,10.2800,10.0000,10.7170
2022-11-01 09:00:00,USD,ISM Manufacturing Employment,48.7000,0.0000,50.0000
2022-11-01 09:00:00,USD,ISM Manufacturing PMI,50.9000,50.0000,50.2000
2022-11-01 15:30:00,USD,API Crude Oil Stock Change,4.5200,0.2670,-6.5300
2022-11-02 07:00:00,USD,ADP Employment Change,192.0000,195.0000,239.0000
2022-11-02 09:30:00,USD,EIA Gasoline Stocks Change,-1.4780,-1.3580,-1.2570
2022-11-02 09:30:00,USD,EIA Crude Oil Stocks Change,2.5880,0.3670,-3.1150
2022-11-02 13:00:00,USD,Fed Interest Rate Decision,3.2500,4.0000,4.0000
2022-11-03 07:30:00,USD,Balance of Trade,-65.7000,-72.2000,-73.3000
2022-11-03 07:30:00,USD,Nonfarm Productivity QoQ Prel,-4.1000,0.6000,0.3000
2022-11-03 07:30:00,USD,Unit Labour Costs QoQ Prel,8.9000,4.1000,3.5000
2022-11-03 07:30:00,USD,Initial Jobless Claims,218.0000,220.0000,217.0000
2022-11-03 07:30:00,USD,Exports,260.8000,0.0000,258.0000
2022-11-03 07:30:00,USD,Imports,326.5000,0.0000,331.3000
2022-11-03 09:00:00,USD,S&P Global Services PMI Final,49.3000,46.6000,47.8000
2022-11-03 09:00:00,USD,S&P Global Composite PMI Final,49.5000,47.3000,48.2000
2022-11-03 09:00:00,USD,ISM Non-Manufacturing PMI,56.7000,55.5000,54.4000
2022-11-03 09:00:00,USD,ISM Non-Manufacturing Employment,53.0000,0.0000,49.1000
2022-11-03 09:00:00,USD,Factory Orders MoM,0.2000,0.3000,0.3000
2022-11-04 07:30:00,USD,Average Hourly Earnings YoY,5.0000,4.7000,4.7000
2022-11-04 07:30:00,USD,Unemployment Rate,3.5000,3.6000,3.7000
2022-11-04 07:30:00,USD,Average Hourly Earnings MoM,0.3000,0.3000,0.4000
2022-11-04 07:30:00,USD,Non Farm Payrolls,315.0000,200.0000,261.0000
2022-11-04 07:30:00,USD,Participation Rate,62.3000,0.0000,62.2000
2022-11-08 10:00:00,USD,IBD/TIPP Economic Optimism,41.6000,41.5000,40.4000
2022-11-08 16:30:00,USD,API Crude Oil Stock Change,-6.5300,1.1000,5.6180
2022-11-09 10:00:00,USD,Wholesale Inventories MoM,1.4000,0.8000,0.6000
2022-11-09 10:30:00,USD,EIA Crude Oil Stocks Change,-3.1150,1.3600,3.9250
2022-11-09 10:30:00,USD,EIA Gasoline Stocks Change,-1.2570,-1.0800,-0.8990
2022-11-10 08:30:00,USD,Core Inflation Rate MoM,0.6000,0.5000,0.3000
2022-11-10 08:30:00,USD,CPI,296.8080,298.5830,298.0120
2022-11-10 08:30:00,USD,Core Inflation Rate YoY,6.6000,6.5000,6.3000
2022-11-10 08:30:00,USD,Initial Jobless Claims,218.0000,220.0000,225.0000
2022-11-10 08:30:00,USD,Inflation Rate MoM,0.4000,0.6000,0.4000
2022-11-10 08:30:00,USD,Inflation Rate YoY,8.2000,8.0000,7.7000
2022-11-10 14:00:00,USD,Monthly Budget Statement,-430.0000,-90.0000,-88.0000
2022-11-11 10:00:00,USD,Michigan Consumer Sentiment Prel,59.9000,59.5000,54.7000
2022-11-15 08:30:00,USD,PPI MoM,0.2000,0.4000,0.2000
2022-11-15 08:30:00,USD,NY Empire State Manufacturing Index,-9.1000,-5.0000,4.5000
2022-11-15 16:30:00,USD,API Crude Oil Stock Change,5.6180,0.0000,-5.8350
2022-11-16 08:30:00,USD,Export Prices MoM,-1.5000,-0.4000,-0.3000
2022-11-16 08:30:00,USD,Retail Sales Ex Autos MoM,0.1000,0.4000,1.3000
2022-11-16 08:30:00,USD,Import Prices MoM,-1.1000,-0.4000,-0.2000
2022-11-16 09:00:00,USD,Industrial Production MoM,0.1000,0.2000,-0.1000
2022-11-16 09:00:00,USD,Industrial Production YoY,5.0000,0.0000,3.3000
2022-11-16 10:00:00,USD,NAHB Housing Market Index,38.0000,36.0000,33.0000
2022-11-16 10:00:00,USD,Business Inventories MoM,0.9000,0.5000,0.4000
2022-11-16 10:30:00,USD,EIA Crude Oil Stocks Change,3.9250,-0.4400,-5.4000
2022-11-16 10:30:00,USD,EIA Gasoline Stocks Change,-0.8990,0.3100,2.2070
2022-11-16 16:00:00,USD,Net Long-term TIC Flows,198.3000,0.0000,118.0000
2022-11-17 08:30:00,USD,Initial Jobless Claims,226.0000,225.0000,222.0000
2022-11-17 08:30:00,USD,Housing Starts,1.4880,1.4100,1.4250
2022-11-17 08:30:00,USD,Building Permits MoM,1.4000,0.0000,0.0000
2022-11-17 08:30:00,USD,Philadelphia Fed Manufacturing Index,-8.7000,-6.2000,-19.4000
2022-11-17 08:30:00,USD,Housing Starts MoM,-1.3000,0.0000,-4.2000
2022-11-17 08:30:00,USD,Philly Fed Employment,28.5000,0.0000,7.1000
2022-11-17 08:30:00,USD,Building Permits MoM Prel,1.4000,0.0000,-2.4000
2022-11-17 08:30:00,USD,Building Permits,1.5640,0.0000,0.0000
2022-11-17 08:30:00,USD,Building Permits Prel,1.5640,0.0000,1.5260
2022-11-18 10:00:00,USD,Existing Home Sales,4.7100,4.3800,4.4300
2022-11-18 10:00:00,USD,Existing Home Sales MoM,-1.5000,0.0000,-5.9000
2022-11-21 08:30:00,USD,Chicago Fed National Activity Index,0.1700,0.0000,-0.0500
2022-11-22 16:30:00,USD,API Crude Oil Stock Change,-5.8350,-2.2000,-4.8000
2022-11-23 08:30:00,USD,Building Permits Final,1.5640,1.5260,1.5120
2022-11-23 08:30:00,USD,Durable Goods Orders MoM,0.3000,0.4000,1.0000
2022-11-23 08:30:00,USD,Initial Jobless Claims,223.0000,225.0000,240.0000
2022-11-23 10:00:00,USD,S&P Global Composite PMI Flash,48.2000,0.0000,46.3000
2022-11-23 10:00:00,USD,S&P Global Services PMI Flash,47.8000,47.9000,46.1000
2022-11-23 10:00:00,USD,S&P Global Manufacturing PMI Flash,50.4000,50.0000,47.6000
2022-11-23 10:00:00,USD,Michigan Consumer Sentiment Final,59.9000,55.0000,56.8000
2022-11-23 10:00:00,USD,New Home Sales MoM,-11.0000,0.0000,7.5000
2022-11-23 10:00:00,USD,New Home Sales,0.5880,0.5700,0.6320
2022-11-23 10:30:00,USD,EIA Gasoline Stocks Change,2.2070,0.3830,3.0580
